,movie_title,genres,runtime_minutes,director_name,director_deathYear
2541,Amadeus,"Biography,Drama,Music",160.0,Milos Forman,2018
2542,Old,"Drama,Horror,Mystery",108.0,M. Night Shyamalan,2
2543,The Forever Purge,"Action,Crime,Horror",103.0,Everardo Gout,2
2544,Prom Night,Horror,88.0,Nelson McCormick,2
2545,Soul Surfer,"Biography,Drama,Family",112.0,Sean McNamara,2
2546,Under the Tuscan Sun,"Comedy,Drama,Romance",113.0,Audrey Wells,2018
2547,Uncle Drew,"Comedy,Sport",103.0,Charles Stone III,2
2548,Birdman or (The Unexpected Virtue of Ignorance),"Comedy,Drama",119.0,Alejandro G. Iñárritu,2
2549,Peggy Sue Got Married,"Comedy,Drama,Fantasy",103.0,Francis Ford Coppola,2
2550,Gosford Park,"Comedy,Drama,Mystery",137.0,Robert Altman,2006
2551,Orange County,"Comedy,Drama",82.0,Jake Kasdan,2
2552,Gung Ho,"Comedy,Drama",112.0,Ron Howard,2
2553,Blue Jasmine,"Comedy,Drama",98.0,Woody Allen,2
2554,United 93,"Action,Drama,History",111.0,Paul Greengrass,2
2555,Honey,"Drama,Music,Romance",94.0,Bille Woodruff,2
2556,The Fog,"Horror,Mystery",100.0,Rupert Wainwright,2
2557,Spy Hard,"Action,Comedy",81.0,Rick Friedberg,2
2558,Ricki and the Flash,"Comedy,Drama,Music",101.0,Jonathan Demme,2017
2559,Glory,"Biography,Drama,History",122.0,Edward Zwick,2
2560,The Art of Racing in the Rain,"Comedy,Drama,Romance",109.0,Simon Curtis,2
2561,Conan the Destroyer,"Action,Adventure,Fantasy",103.0,Richard Fleischer,2006
2562,Love the Coopers,"Comedy,Fantasy,Romance",107.0,Jessie Nelson,2
2563,Catch-22,"Comedy,Drama,War",122.0,Mike Nichols,2014
2564,Observe and Report,"Comedy,Crime,Drama",86.0,Jody Hill,2
2565,Raging Bull,"Biography,Drama,Sport",129.0,Martin Scorsese,2
2566,Love Happens,"Drama,Romance",109.0,Brandon Camp,2
2567,Fame,"Drama,Musical,Romance",107.0,Kevin Tancharoen,2
2568,The Circle,"Drama,Horror,Thriller",93.0,Peter Callow,2
2569,The Circle,"Drama,Sci-Fi,Thriller",110.0,James Ponsoldt,2
2570,Young Sherlock Holmes,"Adventure,Fantasy,Mystery",109.0,Barry Levinson,2
2571,127 Hours,"Action,Biography,Drama",94.0,Danny Boyle,2
2572,Small Time Crooks,"Comedy,Crime",94.0,Woody Allen,2
2573,Center Stage,"Drama,Music,Romance",115.0,Nicholas Hytner,2
2574,Norm of the North,"Adventure,Animation,Comedy",88.0,Trevor Wall,2
2575,Catch That Kid,"Action,Adventure,Comedy",91.0,Bart Freundlich,2
2576,Jobs,"Biography,Drama",128.0,Joshua Michael Stern,2
2577,Life as a House,Drama,125.0,Irwin Winkler,2
2578,And So It Goes,"Comedy,Drama,Romance",94.0,Rob Reiner,2
2579,"I Love You, Beth Cooper","Comedy,Romance",102.0,Chris Columbus,2
2580,Blow Out,"Crime,Drama,Mystery",108.0,Brian De Palma,2
2581,The Tailor of Panama,"Comedy,Drama,Thriller",109.0,John Boorman,2
2582,The Legend of the Lone Ranger,"Action,Adventure,Western",98.0,William A. Fraker,2010
2583,Getaway,"Action,Thriller",90.0,Courtney Solomon,2
2584,The Ice Storm,Drama,112.0,Ang Lee,2
2585,Being Julia,"Comedy,Drama,Romance",104.0,István Szabó,2
2586,Troop Beverly Hills,"Adventure,Comedy",105.0,Jeff Kanew,2
2587,Dragonslayer,"Action,Adventure,Fantasy",108.0,Matthew Robbins,2
2588,Ed Wood,"Biography,Comedy,Drama",127.0,Tim Burton,2
2589,RocknRolla,"Action,Crime,Thriller",114.0,Guy Ritchie,2
2590,Megaforce,"Action,Sci-Fi",99.0,Hal Needham,2013
2591,Hamlet,Drama,242.0,Kenneth Branagh,2
2592,Restoration,"Biography,Drama,History",117.0,Michael Hoffman,2
2593,Midnight Special,"Drama,Mystery,Sci-Fi",112.0,Jeff Nichols,2
2594,Miss Sloane,Drama,132.0,John Madden,2
2595,Metallica Through the Never,Music,93.0,Nimród Antal,2
2596,Anything Else,"Comedy,Romance",108.0,Woody Allen,2
2597,Unforgettable,"Drama,Mystery,Sci-Fi",117.0,John Dahl,2
2598,8 Million Ways to Die,"Action,Crime,Drama",115.0,Hal Ashby,1988
2599,Phantom,"Drama,History,Thriller",98.0,Todd Robinson,2
2600,Phantom,Drama,76.0,Jonathan Soler,2
2601,The Salton Sea,"Crime,Drama,Mystery",103.0,D.J. Caruso,2
2602,One Man's Hero,"Action,Drama,History",121.0,Lance Hool,2
2603,Renaissance,"Action,Animation,Sci-Fi",105.0,Christian Volckman,2
2604,Red Sonja,"Action,Adventure,Fantasy",89.0,Richard Fleischer,2006
2605,Red Lights,"Drama,Fantasy,Mystery",114.0,Rodrigo Cortés,2
2606,Superbad,Comedy,113.0,Greg Mottola,2
2607,Hoodwinked,\N,76.0,-,0
2608,Hotel Rwanda,"Biography,Drama,History",121.0,Terry George,2
2609,Beerfest,Comedy,110.0,Jay Chandrasekhar,2
2610,Black Nativity,"Drama,Family,Music",93.0,Kasi Lemmons,2
2611,A Quiet Place,"Drama,Horror,Sci-Fi",90.0,John Krasinski,2
2612,Smile,"Horror,Mystery,Thriller",115.0,Parker Finn,2
2613,Smile,Drama,115.0,Ketan Pendse,2
2614,The Others,"Horror,Mystery,Thriller",101.0,Alejandro Amenábar,2
2615,Aliens,"Action,Adventure,Sci-Fi",137.0,James Cameron,2
2616,I Know What You Did Last Summer,"Horror,Mystery",101.0,Jim Gillespie,2
2617,My Fair Lady,"Drama,Family,Musical",170.0,George Cukor,1983
2618,Sideways,"Comedy,Drama,Romance",127.0,Alexander Payne,2
2619,The Best Man Holiday,"Comedy,Drama",123.0,Malcolm D. Lee,2
2620,Friday the 13th,"Horror,Mystery,Thriller",97.0,Marcus Nispel,2
2621,Pitch Perfect,"Comedy,Music,Romance",112.0,Jason Moore,2
2622,Evil Dead,Horror,91.0,Fede Alvarez,2
2623,Saw 3D,"Crime,Horror,Mystery",90.0,Kevin Greutert,2
2624,"McFarland, USA","Biography,Drama,Sport",129.0,Niki Caro,2
2625,Harriet,"Action,Biography,Drama",125.0,Kasi Lemmons,2
2626,Almost Christmas,"Comedy,Drama,Romance",111.0,David E. Talbert,2
2627,The Hills Have Eyes,"Horror,Thriller",107.0,Alexandre Aja,2
2628,Crawl,"Action,Adventure,Horror",87.0,Alexandre Aja,2
2629,40 Days and 40 Nights,"Comedy,Romance",96.0,Michael Lehmann,2
2630,A Night at the Roxbury,"Comedy,Music,Romance",82.0,John Fortenberry,2
2631,Beastly,"Drama,Fantasy,Romance",86.0,Daniel Barnz,2
2632,Tron,"Action,Adventure,Sci-Fi",96.0,Steven Lisberger,2
2633,Lottery Ticket,Comedy,99.0,Erik White,2
2634,Dickie Roberts: Former Child Star,Comedy,98.0,Sam Weisman,2
2635,ATL,"Comedy,Crime,Drama",105.0,Chris Robinson,2
2636,Summer Catch,"Comedy,Drama,Romance",104.0,Michael Tollin,2
2637,A Simple Plan,"Crime,Drama,Thriller",121.0,Sam Raimi,2
2638,Larry the Cable Guy: Health Inspector,"Comedy,Romance",89.0,Trent Cooper,2
2639,Superman IV: The Quest for Peace,"Action,Adventure,Sci-Fi",90.0,Sidney J. Furie,2
2640,They,"Horror,Mystery,Thriller",89.0,Robert Harmon,2
2641,The Adventures of Elmo in Grouchland,"Adventure,Comedy,Family",73.0,Gary Halvorson,2
2642,55 Days at Peking,"Action,Adventure,Drama",154.0,-,0
2643,My Life in Ruins,"Comedy,Romance",98.0,Donald Petrie,2
2644,American Dreamz,"Comedy,Music",107.0,Paul Weitz,2
2645,Running Scared,"Action,Crime,Drama",122.0,Wayne Kramer,2
2646,The Apparition,"Horror,Thriller",83.0,Todd Lincoln,2
2647,Bobby Jones: Stroke of Genius,"Biography,Drama,Romance",123.0,Rowdy Herrington,2
2648,Shanghai Surprise,"Adventure,Comedy,Crime",97.0,Jim Goddard,2013
2649,Roar,"Adventure,Comedy,Thriller",95.0,Noel Marshall,2010
2650,Veronica Guerin,"Biography,Crime,Drama",98.0,Joel Schumacher,2020
2651,Genius,"Biography,Drama",104.0,Michael Grandage,2
2652,Nancy Drew and the Hidden Staircase,"Comedy,Crime,Drama",89.0,Katt Shea,2
2653,The Young Messiah,"Drama,Fantasy",111.0,Cyrus Nowrasteh,2
2654,My Girl,"Comedy,Drama,Family",102.0,Howard Zieff,2009
2655,Wall Street,"Crime,Drama",126.0,Oliver Stone,2
2656,Sense and Sensibility,"Drama,Romance",136.0,Ang Lee,2
2657,The Illusionist,"Drama,Fantasy,Mystery",110.0,Neil Burger,2
2658,Becoming Jane,"Biography,Drama,Romance",120.0,Julian Jarrold,2
2659,House of Sand and Fog,"Crime,Drama",126.0,Vadim Perelman,2
2660,Sydney White,"Comedy,Drama,Romance",108.0,Joe Nussbaum,2
2661,Dead Poets Society,"Comedy,Drama",128.0,Peter Weir,2
2662,Road Trip,Comedy,93.0,Todd Phillips,2
2663,The Verdict,Drama,129.0,Sidney Lumet,2011
2664,Varsity Blues,"Comedy,Drama,Romance",106.0,Brian Robbins,2
2665,Moonrise Kingdom,"Comedy,Drama,Family",94.0,Wes Anderson,2
2666,The Artist,"Comedy,Drama,Romance",100.0,Michel Hazanavicius,2
2667,The Artist,Thriller,100.0,Sunil Prem Vyas,2
2668,The Unborn,"Horror,Mystery,Thriller",88.0,David S. Goyer,2
2669,The Master of Disguise,"Adventure,Comedy,Family",80.0,Perry Andelin Blake,2
2670,The Texas Chainsaw Massacre: The Beginning,"Horror,Thriller",91.0,Jonathan Liebesman,2
2671,The Roommate,"Drama,Horror,Thriller",94.0,Christian E. Christiansen,2
2672,The Messengers,"Drama,Horror,Mystery",90.0,-,0
2673,The Killing Fields,"Biography,Drama,History",141.0,Roland Joffé,2
2674,See Spot Run,"Action,Comedy,Crime",94.0,John Whitesell,2
2675,Double Impact,"Action,Crime",110.0,Sheldon Lettich,2
2676,Baby Boy,"Crime,Drama,Romance",130.0,John Singleton,2019
2677,Nobody,"Action,Crime,Drama",92.0,Ilya Naishuller,2
2678,Joe Dirt,"Adventure,Comedy,Drama",91.0,Dennie Gordon,2
2679,The Women,"Comedy,Drama",114.0,Diane English,2
2680,Hot Fuzz,"Action,Comedy,Mystery",121.0,Edgar Wright,2
2681,Vicky Cristina Barcelona,"Comedy,Drama,Romance",96.0,Woody Allen,2
2682,Stuber,"Action,Comedy,Crime",93.0,Michael Dowse,2
2683,Boys and Girls,"Comedy,Drama,Romance",94.0,Robert Iscove,2
2684,Remember Me,"Drama,Romance",113.0,Allen Coulter,2
2685,White Oleander,Drama,109.0,Peter Kosminsky,2
2686,Jennifer's Body,"Comedy,Horror",102.0,Karyn Kusama,2
2687,Drowning Mona,"Comedy,Crime,Mystery",96.0,Nick Gomez,2
2688,Radio Days,Comedy,88.0,Woody Allen,2
2689,How to Deal,"Comedy,Drama,Romance",101.0,Clare Kilner,2
2690,Left Behind,"Action,Fantasy,Sci-Fi",110.0,Vic Armstrong,2
2691,Soul Plane,Comedy,86.0,Jessy Terrero,2
2692,My Stepmother Is an Alien,"Comedy,Sci-Fi",105.0,Richard Benjamin,2
2693,People Like Us,"Comedy,Drama",114.0,Alex Kurtzman,2
2694,The Thirteenth Floor,"Mystery,Sci-Fi,Thriller",100.0,Josef Rusnak,2
2695,The Cookout,Comedy,97.0,Lance Rivera,2
2696,Meteor,"Action,Drama,Sci-Fi",108.0,Ronald Neame,2010
2697,Highlander,"Action,Adventure,Fantasy",116.0,Russell Mulcahy,2
2698,Bleed for This,"Biography,Drama,Sport",117.0,Ben Younger,2
2699,Hollywood Ending,"Comedy,Romance",112.0,Woody Allen,2
2700,Duets,"Comedy,Drama,Music",112.0,Bruce Paltrow,2002
2701,Detroit Rock City,"Adventure,Comedy,Music",95.0,Adam Rifkin,2
2702,Things We Lost in the Fire,Drama,118.0,Susanne Bier,2
2703,The Homesman,"Drama,Western",122.0,Tommy Lee Jones,2
2704,Trance,"Crime,Drama,Mystery",101.0,Danny Boyle,2
2705,Steel,"Action,Adventure,Crime",97.0,Kenneth Johnson,2
2706,The White Countess,"Drama,History,Romance",135.0,James Ivory,2
2707,Good,"Drama,Romance,War",92.0,Vicente Amorim,2
2708,Vamps,"Comedy,Horror,Romance",92.0,Amy Heckerling,2
2709,Second Act,"Comedy,Drama,Romance",103.0,Peter Segal,2
2710,Juwanna Mann,"Comedy,Drama,Romance",91.0,Jesse Vaughan,2
2711,Ararat,"Drama,War",115.0,Atom Egoyan,2
2712,Far from the Madding Crowd,"Drama,Romance",119.0,Thomas Vinterberg,2
2713,Slither,"Comedy,Horror,Sci-Fi",95.0,James Gunn,2
2714,Home Alone,"Comedy,Family",103.0,Chris Columbus,2
2715,Beverly Hills Cop,"Action,Comedy,Crime",105.0,Martin Brest,2
2716,Top Gun,"Action,Drama",109.0,Tony Scott,2012
2717,Tootsie,"Comedy,Drama,Romance",116.0,Sydney Pollack,2008
2718,American Beauty,Drama,122.0,Sam Mendes,2
2719,"Crouching Tiger, Hidden Dragon","Action,Adventure,Drama",120.0,Ang Lee,2
2720,Twins,"Comedy,Crime",107.0,Ivan Reitman,2022
2721,Scream,"Horror,Mystery",111.0,Wes Craven,2015
2722,Annabelle: Creation,"Horror,Mystery,Thriller",109.0,David F. Sandberg,2
2723,Jackass Presents: Bad Grandpa,Comedy,92.0,Jeff Tremaine,2
2724,Heaven Can Wait,"Comedy,Fantasy,Romance",101.0,-,0
2725,The Color Purple,Drama,154.0,Steven Spielberg,2
2726,The Imitation Game,"Biography,Drama,Thriller",114.0,Morten Tyldum,2
2727,Beetlejuice,"Comedy,Fantasy",92.0,Tim Burton,2
2728,Ben-Hur,"Adventure,Drama",212.0,William Wyler,1981
2729,10 Cloverfield Lane,"Drama,Horror,Mystery",103.0,Dan Trachtenberg,2
2730,Mama,"Fantasy,Horror,Thriller",100.0,Andy Muschietti,2
2731,Private Benjamin,"Comedy,War",109.0,Howard Zieff,2009
2732,Lethal Weapon,"Action,Crime,Thriller",109.0,Richard Donner,2021
2733,Diary of a Wimpy Kid,"Comedy,Drama,Family",94.0,Thor Freudenthal,2
2734,Dog,"Comedy,Drama",101.0,-,0
2735,Dog,"Drama,Thriller",83.0,Maxi Velloso,2
2736,Halloween,Horror,109.0,Rob Zombie,2
2737,The Queen,"Biography,Drama",103.0,Stephen Frears,2
2738,Why Did I Get Married?,"Comedy,Drama,Romance",113.0,Tyler Perry,2
2739,The Woman in Black,"Drama,Fantasy,Horror",95.0,James Watkins,2
2740,Little Women,"Drama,Family,Romance",115.0,Gillian Armstrong,2
2741,The Deer Hunter,"Drama,War",183.0,Michael Cimino,2016
2742,BlacKkKlansman,"Biography,Comedy,Crime",135.0,Spike Lee,2
2743,When a Stranger Calls,"Horror,Thriller",87.0,Simon West,2
2744,Big Fat Liar,"Adventure,Comedy,Family",88.0,Shawn Levy,2
2745,Cop Land,"Crime,Drama,Thriller",105.0,James Mangold,2
2746,Wag the Dog,"Comedy,Drama",97.0,Barry Levinson,2
2747,Snitch,"Action,Drama,Thriller",112.0,Ric Roman Waugh,2
2748,The Lizzie McGuire Movie,"Adventure,Comedy,Family",94.0,Jim Fall,2
2749,Krampus,"Comedy,Drama,Fantasy",98.0,Michael Dougherty,2
2750,End of Watch,"Action,Adventure,Crime",109.0,David Ayer,2
2751,The Faculty,"Horror,Mystery,Sci-Fi",104.0,Robert Rodriguez,2
2752,Not Another Teen Movie,Comedy,89.0,Joel Gallen,2
2753,Wild,"Adventure,Biography,Drama",115.0,Jean-Marc Vallée,2021
2754,Lawrence of Arabia,"Adventure,Biography,Drama",218.0,David Lean,1991
2755,The Theory of Everything,"Biography,Drama,Romance",123.0,James Marsh,2
2756,Drive,"Action,Drama",100.0,Nicolas Winding Refn,2
2757,The Skulls,"Action,Crime,Drama",106.0,Rob Cohen,2
2758,Hawaii,Drama,189.0,-,0
2759,The Favourite,"Biography,Comedy,Drama",119.0,Yorgos Lanthimos,2
2760,All About Steve,"Comedy,Romance",99.0,Phil Traill,2
2761,Where the Heart Is,"Comedy,Drama,Romance",120.0,Matt Williams,2
2762,The Last House on the Left,"Horror,Thriller",110.0,Dennis Iliadis,2
2763,Because of Winn-Dixie,"Comedy,Drama,Family",106.0,Wayne Wang,2
2764,The Wedding Date,"Comedy,Romance",90.0,Clare Kilner,2
2765,The Princess Bride,"Adventure,Family,Fantasy",98.0,Rob Reiner,2
2766,Halloween: Resurrection,"Horror,Thriller",90.0,Rick Rosenthal,2
2767,The Great Debaters,"Biography,Drama,Romance",126.0,Denzel Washington,2
2768,When the Game Stands Tall,"Biography,Drama,Family",115.0,Thomas Carter,2
2769,Clash of the Titans,"Action,Adventure,Family",118.0,Desmond Davis,2021
2770,Confessions of a Teenage Drama Queen,"Comedy,Family,Music",89.0,Sara Sugarman,2
2771,28 Weeks Later,"Action,Adventure,Horror",100.0,Juan Carlos Fresnadillo,2
2772,Grosse Pointe Blank,"Action,Comedy,Crime",107.0,George Armitage,2
2773,Love & Basketball,"Drama,Romance,Sport",124.0,Gina Prince-Bythewood,2
2774,Home Again,"Comedy,Drama,Romance",97.0,Hallie Meyers-Shyer,2
2775,Book of Shadows: Blair Witch 2,"Adventure,Fantasy,Horror",90.0,Joe Berlinger,2
2776,Boogie Nights,Drama,155.0,Paul Thomas Anderson,2
2777,Ramona and Beezus,"Comedy,Drama,Family",104.0,Elizabeth Allen Rosenbaum,2
2778,Escape Room: Tournament of Champions,"Action,Adventure,Horror",88.0,Adam Robitel,2
2779,The November Man,"Action,Thriller",108.0,Roger Donaldson,2
2780,The Craft,"Drama,Fantasy,Horror",101.0,Andrew Fleming,2
2781,Match Point,"Drama,Romance,Thriller",124.0,Woody Allen,2
2782,The Remains of the Day,"Drama,Romance",134.0,James Ivory,2
2783,Nowhere to Run,"Action,Drama,Romance",94.0,Robert Harmon,2
2784,Urban Legends: Final Cut,"Horror,Mystery",97.0,John Ottman,2
2785,Flicka,"Adventure,Drama,Family",95.0,Michael Mayer,2
2786,Keanu,"Action,Comedy,Crime",100.0,Peter Atencio,2
2787,The Photograph,"Drama,Romance",106.0,Stella Meghie,2
2788,Country Strong,"Drama,Music",117.0,Shana Feste,2
2789,Tuck Everlasting,"Drama,Family,Fantasy",90.0,Jay Russell,2
2790,The Marine,"Action,Comedy,Drama",92.0,John Bonito,2
2791,Disturbing Behavior,"Horror,Mystery,Sci-Fi",84.0,David Nutter,2
2792,The Big Lebowski,"Comedy,Crime",117.0,-,0
2793,A Most Wanted Man,"Crime,Drama,Thriller",122.0,Anton Corbijn,2
2794,The Green Knight,"Adventure,Drama,Fantasy",130.0,David Lowery,2
2795,The Man with the Iron Fists,Action,95.0,RZA,2
2796,Firestarter,"Action,Horror,Sci-Fi",114.0,Mark L. Lester,2
2797,Miss Bala,"Action,Crime,Drama",104.0,Catherine Hardwicke,2
2798,Killing Them Softly,"Crime,Drama,Thriller",97.0,Andrew Dominik,2
2799,Freddy Got Fingered,Comedy,87.0,Tom Green,2
2800,One Day,"Drama,Romance",107.0,Lone Scherfig,2
2801,De-Lovely,"Biography,Drama,Music",125.0,Irwin Winkler,2
2802,Whip It,"Drama,Sport",111.0,Drew Barrymore,2
2803,Highlander: Endgame,"Action,Adventure,Fantasy",87.0,Douglas Aarniokoski,2
2804,The Founder,"Biography,Drama",115.0,John Lee Hancock,2
2805,Idlewild,"Crime,Drama,Musical",121.0,Bryan Barber,2
2806,Confidence,"Crime,Thriller",97.0,James Foley,2
2807,Blinded by the Light,"Comedy,Drama,Music",118.0,Gurinder Chadha,2
2808,The Muse,Comedy,97.0,Albert Brooks,2
2809,Barney's Great Adventure,"Adventure,Comedy,Drama",76.0,Steve Gomer,2
2810,The Danish Girl,"Biography,Crime,Drama",119.0,Tom Hooper,2
2811,New York Stories,"Comedy,Drama,Romance",124.0,-,0
2812,Home Fries,"Comedy,Drama,Romance",91.0,Dean Parisot,2
2813,Here on Earth,"Drama,Romance",96.0,Mark Piznarski,2
2814,Raise Your Voice,"Family,Music,Musical",107.0,Sean McNamara,2
2815,Brazil,"Drama,Sci-Fi",132.0,Terry Gilliam,2
2816,The Dark Half,"Horror,Mystery,Thriller",122.0,George A. Romero,2017
2817,A Mighty Heart,"Biography,Drama,History",108.0,Michael Winterbottom,2
2818,Brainstorm,"Sci-Fi,Thriller",106.0,Douglas Trumbull,2022
2819,Queen of Katwe,"Biography,Drama,Sport",124.0,Mira Nair,2
2820,The Importance of Being Earnest,"Comedy,Drama,Romance",97.0,Oliver Parker,2
2821,The Love Letter,"Comedy,Drama,Romance",88.0,Peter Ho-Sun Chan,2
2822,Hoot,"Adventure,Comedy,Family",95.0,Wil Shriner,2
2823,Trumbo,"Biography,Drama",124.0,Jay Roach,2
2824,In Bruges,"Comedy,Crime,Drama",107.0,Martin McDonagh,2
2825,Mulholland Drive,"Drama,Mystery,Thriller",147.0,David Lynch,2
2826,Hotel Artemis,"Action,Crime,Drama",94.0,Drew Pearce,2
2827,The Rocker,"Comedy,Music",102.0,Peter Cattaneo,2
2828,Post Grad,"Comedy,Romance",88.0,Vicky Jenson,2
2829,Whatever Works,"Comedy,Romance",93.0,Woody Allen,2
2830,Jakob the Liar,"Drama,War",120.0,Peter Kassovitz,2
2831,Idle Hands,"Comedy,Fantasy,Horror",92.0,Rodman Flender,2
2832,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",93.0,Christopher Landon,2
2833,Blood and Chocolate,"Drama,Fantasy,Horror",98.0,Katja von Garnier,2
2834,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",98.0,Woody Allen,2
2835,Rock the Kasbah,"Comedy,Music,War",106.0,Barry Levinson,2
2836,Never Let Me Go,"Drama,Romance,Sci-Fi",103.0,Mark Romanek,2
2837,The Disappointments Room,"Drama,Horror,Thriller",91.0,D.J. Caruso,2
2838,The Company,"Drama,Music,Romance",112.0,Robert Altman,2006
2839,Transsiberian,"Crime,Drama,Mystery",111.0,Brad Anderson,2
2840,Crazy in Alabama,"Comedy,Crime,Drama",111.0,Antonio Banderas,2
2841,The Clan of the Cave Bear,"Adventure,Drama,Fantasy",98.0,Michael Chapman,2020
2842,Armageddon Time,Drama,114.0,James Gray,2
2843,Felicia's Journey,"Drama,Thriller",116.0,Atom Egoyan,2
2844,Centurion,"Action,Drama,History",97.0,Neil Marshall,2
2845,Silent Trigger,"Action,Drama,Thriller",93.0,Russell Mulcahy,2
2846,The Son of No One,"Action,Crime,Drama",90.0,Dito Montiel,2
2847,The Good Night,"Comedy,Drama,Fantasy",93.0,Jake Paltrow,2
2848,Groundhog Day,"Comedy,Drama,Fantasy",101.0,Harold Ramis,2014
2849,Magic Mike XXL,"Comedy,Drama,Music",115.0,Gregory Jacobs,2
2850,Unforgiven,"Drama,Western",130.0,Clint Eastwood,2
2851,Pretty Woman,"Comedy,Romance",119.0,Garry Marshall,2016
2852,Fatal Attraction,"Drama,Thriller",119.0,Adrian Lyne,2
2853,Slumdog Millionaire,"Crime,Drama,Romance",120.0,-,0
2854,Born on the Fourth of July,"Biography,Drama,War",145.0,Oliver Stone,2
2855,Cool Runnings,"Adventure,Comedy,Family",98.0,Jon Turteltaub,2
2856,Stomp the Yard,"Drama,Music,Romance",115.0,Sylvain White,2
2857,My Bloody Valentine,"Horror,Mystery,Thriller",101.0,Patrick Lussier,2
2858,The Possession,"Horror,Mystery,Thriller",92.0,Ole Bornedal,2
2859,First Blood,"Action,Adventure,Thriller",93.0,Ted Kotcheff,2
2860,The Spy Who Loved Me,"Action,Adventure,Thriller",125.0,Lewis Gilbert,2018
2861,Breakthrough,"Drama,War",90.0,Dejan Babosek,2
2862,Breakthrough,"Biography,Drama",116.0,Roxann Dawson,2
2863,Urban Legend,"Horror,Mystery,Thriller",99.0,Jamie Blanks,2
2864,Taps,Drama,126.0,Harold Becker,2
2865,White Fang,"Adventure,Drama",107.0,Randal Kleiser,2
2866,Dangerous Liaisons,"Drama,Romance",119.0,Stephen Frears,2
2867,Jojo Rabbit,"Comedy,Drama,War",108.0,Taika Waititi,2
2868,Superstar,"Comedy,Romance",81.0,Bruce McCulloch,2
2869,Poetic Justice,"Drama,Romance",109.0,John Singleton,2019
2870,Jonah: A VeggieTales Movie,"Adventure,Animation,Comedy",82.0,-,0
2871,All About the Benjamins,"Action,Comedy,Crime",95.0,Kevin Bray,2
2872,Exorcist II: The Heretic,Horror,117.0,-,0
2873,Our Family Wedding,"Comedy,Romance",103.0,Rick Famuyiwa,2
2874,Vampire in Brooklyn,"Comedy,Fantasy,Horror",100.0,Wes Craven,2015
2875,My Boss's Daughter,"Comedy,Romance",86.0,David Zucker,2
2876,A Perfect Getaway,"Drama,Mystery,Thriller",98.0,David Twohy,2
2877,Thinner,"Fantasy,Horror",93.0,Tom Holland,2
2878,Dead Man on Campus,Comedy,96.0,Alan Cohn,2
2879,Tea with Mussolini,"Comedy,Drama,War",117.0,Franco Zeffirelli,2019
2880,"New York, New York","Drama,Music,Musical",155.0,Martin Scorsese,2
2881,Crooklyn,"Comedy,Drama",115.0,Spike Lee,2
2882,I Think I Love My Wife,"Comedy,Drama,Romance",94.0,Chris Rock,2
2883,Hot Tub Time Machine 2,"Comedy,Mystery,Sci-Fi",93.0,Steve Pink,2
2884,After,"Drama,Romance",105.0,Jenny Gage,2
2885,Bobby,"Biography,Drama,History",117.0,Emilio Estevez,2
2886,Head Over Heels,"Comedy,Mystery,Romance",86.0,Mark Waters,2
2887,Little Children,"Drama,Romance",137.0,Todd Field,2
2888,Gossip,"Drama,Mystery,Thriller",90.0,Davis Guggenheim,2
2889,Gossip,"Comedy,Drama",134.0,Colin Nutley,2
2890,A Walk on the Moon,"Drama,Romance",107.0,Tony Goldwyn,2
